adoption_id,age_years,size,weight_kg,breed_group,intake_type,days_in_shelter,previously_returned,medical_needs,neutered,aggression_score,anxiety_separation,reactivity_to_dogs,energy_level,training_level,house_trained,first_time_owner,household_has_kids,household_has_pets,home_type,has_yard,hours_alone_per_day,adopter_activity_level,visits_before_adoption,met_resident_pets,adoption_counseling,expectation_score,energy_mismatch,size_home_mismatch,return_reason,days_to_return,returned
ADP020321,6.4,small,8.5,mixed,transfer,17,0,none,0,5.2,1.2,6.4,6.5,6.4,1,0,1,0,house_rented,1,8.4,6.4,2,0,0,10.0,0.1,0,kept,,0
ADP020322,3.0,medium,17.6,sporting,stray,9,0,none,1,0.7,3.7,0.9,5.0,3.8,1,0,0,1,house_owned,1,5.1,5.8,1,0,0,4.2,0.8,0,kept,,0
ADP020323,2.0,small,5.7,hound,stray,28,0,none,1,4.8,4.7,4.8,5.6,0.0,1,1,0,1,apartment,0,3.9,2.7,1,1,0,8.0,2.9,0,cost_time,55.6,1
ADP020324,1.5,xlarge,50.0,herding,stray,3,0,chronic,1,1.0,3.3,7.4,10.0,4.4,0,0,1,0,house_rented,1,8.4,6.3,1,0,0,6.7,3.7,0,kept,,0
ADP020325,5.2,small,4.0,herding,owner_surrender,18,0,none,1,4.7,6.0,6.7,4.9,2.0,1,1,0,0,house_rented,1,11.6,0.0,2,0,0,8.3,4.9,0,kept,,0
ADP020326,0.6,medium,23.4,sporting,owner_surrender,21,0,none,1,3.5,2.3,6.3,8.0,0.0,0,1,1,1,house_rented,1,7.5,0.0,1,0,0,6.9,8.0,0,conflict_with_resident_pets,15.1,1
ADP020327,4.8,small,9.9,herding,stray,55,0,none,1,6.1,4.9,2.2,4.4,5.3,1,1,0,1,house_owned,1,7.7,3.7,2,0,0,8.6,0.7,0,kept,,0
ADP020328,5.7,large,26.3,mixed,transfer,2,0,minor,1,3.6,1.2,2.5,3.2,6.1,1,1,1,1,house_owned,1,9.2,5.8,3,1,0,2.6,2.6,0,kept,,0
ADP020329,2.2,small,7.5,hound,owner_surrender,47,0,none,1,0.9,6.8,7.8,5.5,5.5,0,0,0,1,house_owned,1,7.9,4.6,1,0,1,4.8,0.9,0,kept,,0
ADP020330,1.3,large,35.0,toy,transfer,17,0,none,1,1.7,1.7,6.1,7.0,9.0,0,0,1,1,house_owned,1,0.0,2.5,4,1,0,6.4,4.5,0,kept,,0
ADP020331,4.5,small,6.7,mixed,transfer,40,1,minor,1,1.9,3.6,1.8,8.0,0.7,1,1,0,1,house_owned,1,5.1,7.8,3,1,0,5.1,0.2,0,kept,,0
ADP020332,0.4,large,27.0,mixed,owner_surrender,61,0,none,1,1.2,5.1,4.3,3.9,6.6,0,0,0,0,apartment,0,2.5,6.7,2,0,0,4.4,2.8,1,kept,,0
ADP020333,2.8,medium,17.7,herding,transfer,28,0,none,1,1.3,2.9,0.5,5.2,4.3,0,0,1,0,house_owned,1,7.2,1.8,1,0,1,6.0,3.4,0,kept,,0
ADP020334,5.9,large,23.7,terrier,stray,31,0,none,1,0.2,6.5,4.9,3.4,6.4,1,0,0,1,house_owned,1,4.6,2.3,3,1,0,3.0,1.1,0,kept,,0
ADP020335,3.4,small,4.0,terrier,stray,8,0,minor,1,3.4,5.1,5.3,3.8,5.0,1,1,0,0,house_owned,1,9.3,3.6,2,0,0,9.4,0.2,0,kept,,0
ADP020336,0.4,medium,17.5,mixed,transfer,41,1,none,1,3.7,2.9,2.5,9.0,5.9,1,1,0,1,house_rented,1,3.5,6.6,1,0,1,5.6,2.4,0,kept,,0
ADP020337,1.0,small,4.8,toy,stray,4,0,none,1,1.9,4.6,2.8,6.7,5.5,0,1,0,0,apartment,0,7.5,6.0,1,0,1,6.7,0.7,0,kept,,0
ADP020338,3.3,large,24.4,mixed,owner_surrender,22,0,none,1,0.0,5.4,3.3,3.3,7.7,1,1,0,1,apartment,0,6.4,10.0,2,0,0,6.4,6.7,1,kept,,0
ADP020339,3.8,medium,15.4,herding,owner_surrender,16,0,none,1,1.4,2.3,1.2,4.8,5.5,0,1,0,0,house_rented,1,4.5,8.5,2,0,0,6.3,3.7,0,housing_landlord,12.8,1
ADP020340,1.9,small,9.5,herding,stray,22,0,none,1,1.6,2.8,2.7,7.3,6.2,0,0,0,1,house_owned,1,6.9,3.1,1,1,0,10.0,4.2,0,kept,,0
ADP020341,8.6,small,5.7,mixed,stray,47,0,none,1,5.3,1.9,1.8,5.6,2.6,0,0,1,0,house_owned,0,4.8,6.5,2,0,0,7.0,0.9,0,kept,,0
ADP020342,1.9,small,7.4,sporting,transfer,24,0,none,1,1.4,1.9,0.5,1.1,5.0,0,0,0,1,apartment,0,3.5,5.8,2,1,0,8.5,4.7,0,kept,,0
ADP020343,1.9,small,4.5,sporting,owner_surrender,89,0,none,0,3.3,6.1,2.5,3.0,10.0,0,1,1,1,apartment,0,9.8,7.3,1,1,1,5.9,4.3,0,kept,,0
ADP020344,5.1,large,43.4,mixed,owner_surrender,10,0,none,1,3.6,5.5,5.8,7.1,2.5,1,1,0,1,house_owned,0,4.9,7.5,2,0,0,8.6,0.4,0,kept,,0
ADP020345,3.2,small,3.4,herding,owner_surrender,33,0,none,1,0.5,4.0,6.5,7.4,2.5,0,0,0,1,apartment,0,11.4,7.0,1,1,1,4.0,0.4,0,kept,,0
ADP020346,3.1,large,32.7,mixed,born_in_care,39,0,minor,1,3.7,4.2,0.0,2.7,4.8,1,1,0,1,apartment,0,9.1,7.3,4,1,1,6.5,4.6,1,kept,,0
ADP020347,2.5,large,20.4,working,owner_surrender,21,0,minor,1,0.7,1.6,2.0,4.5,5.8,0,0,1,0,house_rented,1,4.9,6.2,1,0,1,4.2,1.7,0,kept,,0
ADP020348,1.3,large,21.6,terrier,owner_surrender,43,0,none,1,3.9,3.2,3.7,3.6,3.8,0,0,0,0,house_rented,1,7.0,7.3,2,0,0,8.2,3.7,0,kept,,0
ADP020349,7.5,large,32.6,mixed,stray,30,0,chronic,1,2.1,1.0,2.4,5.3,2.6,0,1,1,0,apartment,0,7.5,0.9,2,0,0,7.3,4.4,1,separation_anxiety_destruction,9.2,1
ADP020350,2.9,large,28.0,mixed,transfer,29,0,none,1,5.4,4.2,10.0,7.4,5.0,0,1,0,1,house_rented,1,11.6,6.7,3,0,0,4.4,0.7,0,kept,,0
ADP020351,1.9,large,19.7,herding,transfer,23,0,none,0,4.6,4.2,4.9,5.9,4.4,0,0,0,0,house_owned,0,11.8,8.0,2,0,0,5.7,2.1,0,kept,,0
ADP020352,5.8,medium,20.2,mixed,stray,115,0,chronic,1,4.6,8.6,8.0,7.7,7.5,0,0,0,0,house_owned,1,4.7,5.1,1,0,0,7.0,2.6,0,cost_time,20.4,1
ADP020353,2.8,large,33.4,working,owner_surrender,42,0,none,1,3.4,2.5,8.1,6.3,3.6,1,1,0,1,apartment,0,4.8,8.6,4,0,1,6.5,2.3,1,kept,,0
ADP020354,1.0,large,29.4,toy,owner_surrender,38,0,none,1,3.5,5.6,4.7,7.3,3.4,0,0,0,1,apartment,0,4.7,4.5,1,0,1,4.7,2.8,1,kept,,0
ADP020355,8.0,medium,18.3,mixed,stray,5,0,minor,1,5.9,7.1,0.1,9.2,0.0,0,1,0,0,house_owned,0,9.2,2.7,1,0,1,5.9,6.5,0,aggression,1.2,1
ADP020356,3.1,small,8.7,mixed,transfer,33,0,none,1,4.9,7.2,2.8,6.4,2.3,0,1,0,1,apartment,0,6.2,3.6,2,0,1,8.5,2.8,0,kept,,0
ADP020357,1.2,small,7.1,terrier,owner_surrender,11,0,none,1,1.3,2.7,5.8,5.3,5.6,0,0,0,1,house_owned,0,7.5,0.5,2,1,0,6.1,4.8,0,kept,,0
ADP020358,4.3,medium,10.0,hound,transfer,22,0,minor,1,2.2,6.2,0.0,8.2,7.5,1,0,0,0,house_owned,1,4.3,6.3,1,0,0,6.4,1.9,0,conflict_with_resident_pets,1.0,1
ADP020359,11.3,medium,12.0,herding,stray,10,0,minor,1,3.7,5.2,3.0,5.5,0.8,0,1,1,1,apartment,0,3.4,7.3,4,1,1,6.9,1.8,0,kept,,0
ADP020360,1.1,medium,23.0,working,stray,150,0,minor,1,1.9,5.3,0.4,6.2,9.2,0,1,0,1,house_owned,1,6.7,4.0,1,1,0,8.5,2.2,0,kept,,0
ADP020361,5.5,small,6.7,mixed,owner_surrender,20,0,minor,1,0.2,0.7,5.1,5.3,6.3,1,0,0,1,house_rented,1,14.0,2.8,3,0,0,4.0,2.5,0,kept,,0
ADP020362,3.3,medium,19.5,hound,stray,11,0,none,0,0.0,5.9,3.2,9.0,5.3,0,0,1,1,apartment,0,3.6,6.7,2,0,1,8.7,2.3,0,kept,,0
ADP020363,1.7,small,9.3,mixed,transfer,48,0,none,1,3.5,5.7,4.0,5.1,4.9,0,0,0,0,house_owned,1,7.5,5.0,3,0,1,8.5,0.1,0,kept,,0
ADP020364,4.5,small,4.9,mixed,born_in_care,54,0,minor,1,0.4,5.1,0.0,6.9,6.8,0,0,0,1,apartment,0,1.7,7.7,1,0,0,6.1,0.8,0,kept,,0
ADP020365,1.2,small,2.9,mixed,transfer,16,0,minor,1,1.6,5.3,1.6,4.5,4.5,0,1,1,1,house_owned,1,6.2,2.6,1,1,0,6.3,1.9,0,kept,,0
ADP020366,2.9,large,23.5,herding,stray,26,0,none,1,2.9,5.5,4.4,6.1,7.5,1,0,0,1,house_owned,1,3.0,7.1,3,1,0,5.7,1.0,0,kept,,0
ADP020367,5.4,large,41.7,working,stray,59,1,none,1,5.4,0.0,4.4,5.2,5.8,1,0,0,0,house_rented,1,8.2,6.0,2,0,0,5.2,0.8,0,kept,,0
ADP020368,7.8,small,9.1,mixed,owner_surrender,74,0,minor,1,3.2,8.5,5.9,6.0,5.0,0,0,0,0,house_owned,1,8.7,9.2,1,0,0,6.4,3.2,0,kept,,0
ADP020369,1.5,medium,16.8,herding,transfer,4,0,none,1,3.4,1.0,2.2,5.1,1.5,0,1,0,1,apartment,0,1.9,8.5,1,0,0,6.1,3.4,0,kept,,0
ADP020370,6.7,small,7.9,sporting,owner_surrender,22,0,none,1,2.3,8.1,3.7,6.2,0.6,1,0,0,0,house_rented,1,8.9,5.8,1,0,1,5.8,0.4,0,kept,,0
ADP020371,1.5,large,26.1,mixed,stray,22,0,none,1,0.5,5.8,5.0,6.2,7.0,1,1,0,1,apartment,0,8.9,7.1,1,0,0,5.1,0.9,1,kept,,0
ADP020372,2.2,small,7.2,terrier,owner_surrender,36,0,none,1,6.3,4.2,2.6,6.3,8.6,1,0,1,0,apartment,0,7.7,3.2,1,0,0,6.3,3.1,0,kept,,0
ADP020373,5.5,xlarge,46.1,herding,owner_surrender,4,0,none,0,2.5,7.8,5.9,5.9,5.0,1,1,0,1,house_owned,1,4.9,6.1,1,1,1,4.7,0.2,0,conflict_with_resident_pets,3.5,1
ADP020374,4.0,small,4.9,mixed,transfer,6,0,minor,1,5.5,4.9,6.5,8.8,2.3,0,0,0,0,apartment,0,10.6,10.0,1,0,0,8.0,1.2,0,kept,,0
ADP020375,3.4,large,29.3,terrier,owner_surrender,26,0,none,1,1.1,5.0,5.6,5.3,5.4,1,0,0,0,house_owned,1,6.1,7.1,2,0,0,5.3,1.8,0,separation_anxiety_destruction,1.0,1
ADP020376,3.3,small,3.5,toy,stray,8,0,minor,1,6.0,6.4,8.1,10.0,1.6,0,0,0,0,apartment,0,3.5,3.3,2,0,0,2.4,6.7,0,aggression,16.6,1
ADP020377,1.1,large,31.0,sporting,transfer,46,0,none,0,1.4,1.4,0.0,8.2,2.3,0,0,1,1,house_owned,1,9.9,7.0,1,0,0,3.7,1.2,0,kept,,0
ADP020378,1.5,large,20.0,hound,stray,33,0,none,1,0.0,3.7,4.2,4.8,3.4,1,0,0,0,house_owned,1,8.3,9.7,4,0,1,5.8,4.9,0,kept,,0
ADP020379,5.1,xlarge,47.6,hound,owner_surrender,55,0,minor,1,3.8,4.3,3.2,3.7,6.6,1,1,0,1,house_owned,1,0.0,3.7,1,0,1,3.0,0.0,0,kept,,0
ADP020380,11.6,large,35.6,mixed,stray,21,0,minor,1,3.1,4.9,4.3,4.3,8.7,1,1,0,1,house_rented,1,7.3,5.3,2,0,0,3.5,1.0,0,kept,,0
ADP020381,3.6,small,6.2,working,stray,22,0,none,0,0.0,1.2,1.4,1.6,2.5,1,0,1,0,apartment,0,2.6,4.0,2,0,0,8.7,2.4,0,kept,,0
ADP020382,0.7,medium,19.0,herding,owner_surrender,20,0,none,1,5.3,5.5,2.2,7.4,4.4,0,1,0,0,house_owned,1,6.3,8.3,3,0,0,10.0,0.9,0,kept,,0
ADP020383,9.6,large,34.9,hound,transfer,14,1,none,1,1.0,1.9,4.7,2.0,8.4,1,0,1,1,apartment,0,6.8,6.4,2,0,1,10.0,4.4,1,kept,,0
ADP020384,1.2,small,8.7,sporting,stray,56,1,none,1,4.5,5.0,2.4,5.7,5.2,1,0,0,0,house_rented,1,10.0,8.7,2,0,0,2.3,3.0,0,kept,,0
ADP020385,9.4,medium,13.0,mixed,stray,52,0,none,1,1.4,6.1,3.8,5.6,2.5,0,0,0,0,house_owned,1,12.1,7.9,1,0,0,5.2,2.3,0,kept,,0
ADP020386,7.2,xlarge,49.2,hound,stray,71,0,none,1,1.7,4.8,0.0,6.0,4.8,1,0,0,0,house_rented,1,11.9,6.2,1,0,0,7.5,0.2,0,kept,,0
ADP020387,6.8,small,5.7,hound,transfer,24,0,none,1,0.0,7.8,5.6,6.9,4.8,1,0,1,1,house_owned,1,6.0,3.1,3,1,0,8.4,3.8,0,kept,,0
ADP020388,0.2,medium,22.1,toy,owner_surrender,2,0,none,1,1.9,6.6,0.4,4.7,4.3,0,0,0,1,house_rented,1,4.8,7.5,3,0,1,8.4,2.8,0,kept,,0
ADP020389,0.5,large,40.9,herding,owner_surrender,9,0,none,1,2.4,6.1,1.7,2.2,6.1,1,0,0,0,house_rented,1,8.3,6.4,1,0,1,6.9,4.2,0,kept,,0
ADP020390,4.5,large,32.0,working,transfer,18,0,none,1,2.1,3.9,3.5,6.9,7.2,1,0,1,0,house_owned,0,4.6,5.6,3,0,0,5.0,1.3,0,kept,,0
ADP020391,8.0,large,31.7,terrier,stray,11,0,none,1,1.3,8.3,0.0,6.5,2.9,0,1,0,0,house_owned,1,5.6,5.7,1,0,0,4.6,0.8,0,kept,,0
ADP020392,3.9,small,9.7,herding,transfer,33,0,none,1,2.9,3.6,0.5,7.4,3.9,0,0,0,1,house_owned,1,9.4,5.2,1,1,0,3.5,2.2,0,kept,,0
ADP020393,1.7,medium,22.7,terrier,stray,36,0,none,1,2.1,6.2,4.8,7.8,4.2,0,0,1,0,apartment,0,4.5,4.5,2,0,1,4.3,3.3,0,kept,,0
ADP020394,4.2,large,19.3,mixed,owner_surrender,6,0,minor,1,3.5,4.7,5.6,6.5,3.7,1,1,1,1,apartment,0,3.5,5.4,1,0,0,4.6,1.1,1,kept,,0
ADP020395,0.7,medium,13.3,terrier,owner_surrender,56,0,minor,1,2.3,5.7,6.9,3.7,7.7,1,0,1,0,house_owned,1,5.9,9.6,1,0,0,7.8,5.9,0,kept,,0
ADP020396,2.2,medium,19.9,sporting,transfer,39,0,none,1,4.0,5.1,4.4,7.5,3.7,1,0,0,1,apartment,0,9.7,1.3,1,0,0,2.5,6.2,0,kept,,0
ADP020397,2.7,small,6.0,herding,stray,17,0,none,0,6.6,4.6,5.9,9.7,2.3,0,0,0,0,apartment,0,1.6,3.6,2,0,0,7.6,6.1,0,housing_landlord,27.5,1
ADP020398,3.6,small,6.2,mixed,stray,21,0,minor,1,1.1,3.2,3.1,6.0,5.8,1,0,0,0,house_rented,1,5.6,7.0,1,0,0,6.3,1.0,0,kept,,0
ADP020399,2.7,medium,15.6,hound,born_in_care,17,0,minor,1,4.6,5.0,6.3,3.0,1.9,0,1,1,0,house_rented,1,4.1,6.9,3,0,1,7.3,3.9,0,kept,,0
ADP020400,3.8,small,6.2,working,owner_surrender,32,0,none,1,2.4,3.9,3.5,5.3,5.4,1,0,0,1,house_owned,1,1.3,3.3,3,1,0,9.7,2.0,0,kept,,0
ADP020401,3.7,medium,14.3,toy,born_in_care,30,0,none,1,3.5,5.5,4.4,7.4,4.0,1,0,0,1,apartment,0,4.9,4.5,3,0,1,6.8,2.9,0,kept,,0
ADP020402,1.1,small,4.4,mixed,owner_surrender,38,0,none,1,2.5,5.0,3.5,8.7,3.7,1,1,0,1,house_rented,1,4.5,4.0,2,1,0,6.2,4.7,0,kept,,0
ADP020403,4.8,large,20.7,mixed,owner_surrender,142,0,none,1,4.9,6.1,5.6,10.0,4.4,0,0,0,1,house_rented,1,4.3,7.2,2,0,0,5.7,2.8,0,kept,,0
ADP020404,5.8,medium,14.6,working,transfer,83,0,none,1,6.2,7.2,4.5,7.0,6.4,1,0,1,0,house_rented,1,10.1,7.1,3,0,1,6.3,0.1,0,kept,,0
ADP020405,1.6,medium,16.6,mixed,stray,122,0,none,1,0.3,4.1,1.4,6.3,6.0,0,0,0,0,house_owned,1,1.9,6.5,2,0,1,7.3,0.2,0,kept,,0
ADP020406,5.7,small,8.1,mixed,owner_surrender,8,1,none,1,5.5,0.8,3.3,5.7,5.0,0,0,1,1,apartment,0,7.7,6.9,2,0,1,8.7,1.2,0,kept,,0
ADP020407,6.5,xlarge,50.5,mixed,owner_surrender,93,0,none,0,5.1,3.8,3.0,6.3,7.6,0,0,0,0,house_rented,1,5.9,3.7,4,0,1,8.5,2.6,0,kept,,0
ADP020408,1.4,large,37.3,terrier,owner_surrender,29,0,none,1,0.2,0.5,0.0,9.1,1.5,1,0,1,1,house_owned,1,6.1,6.5,2,0,0,5.5,2.6,0,kept,,0
ADP020409,3.3,small,8.0,mixed,stray,39,0,none,1,3.4,8.2,8.5,7.2,0.7,1,1,0,1,house_owned,1,1.1,5.1,3,0,1,8.3,2.1,0,kept,,0
ADP020410,0.5,small,7.2,sporting,owner_surrender,31,0,minor,1,3.2,4.4,3.8,5.3,4.8,0,0,1,1,house_owned,0,8.4,5.1,1,0,0,6.7,0.2,0,kept,,0
ADP020411,0.6,medium,14.9,mixed,stray,103,0,none,1,1.9,5.4,0.7,5.3,5.9,1,1,0,1,house_owned,1,3.9,9.7,1,0,0,6.1,4.4,0,kept,,0
ADP020412,4.8,medium,20.1,toy,stray,53,0,none,1,5.4,5.0,2.8,5.4,4.3,1,0,0,0,house_owned,1,5.0,6.6,1,0,1,5.6,1.2,0,kept,,0
ADP020413,10.2,large,28.9,sporting,stray,28,0,minor,1,1.8,1.9,6.3,7.2,3.4,1,0,0,1,apartment,0,6.0,7.3,2,0,0,8.4,0.1,1,kept,,0
ADP020414,1.8,large,29.1,mixed,stray,20,0,none,1,0.0,0.1,3.6,6.7,3.2,0,0,1,0,house_owned,0,1.0,5.8,2,0,0,5.1,0.9,0,kept,,0
ADP020415,3.4,large,22.0,mixed,stray,99,0,minor,1,1.3,1.3,2.1,6.7,10.0,1,1,0,0,house_owned,0,6.5,7.8,1,0,0,8.0,1.1,0,kept,,0
ADP020416,7.5,medium,21.7,sporting,transfer,27,0,none,1,1.6,2.8,0.2,5.6,5.7,0,0,0,1,apartment,0,9.5,5.8,2,1,0,4.8,0.2,0,separation_anxiety_destruction,28.9,1
ADP020417,3.6,medium,19.5,sporting,stray,44,0,minor,1,0.3,3.5,4.3,5.7,4.8,0,1,1,1,house_owned,1,4.9,3.8,1,0,1,6.2,1.9,0,kept,,0
ADP020418,6.4,large,28.7,mixed,owner_surrender,16,0,none,1,2.2,1.3,4.6,4.6,6.0,1,1,0,0,house_rented,1,6.7,4.4,1,0,0,10.0,0.2,0,housing_landlord,71.2,1
ADP020419,0.8,xlarge,37.2,hound,owner_surrender,24,0,none,1,3.0,6.5,3.0,7.8,4.1,0,0,1,1,house_rented,0,3.6,4.8,1,0,0,8.7,3.0,0,kept,,0
ADP020420,0.4,large,24.8,hound,transfer,90,0,minor,1,2.7,4.7,0.0,2.6,5.3,0,0,1,1,house_owned,1,6.2,6.9,3,1,1,5.4,4.3,0,kept,,0
ADP020421,4.8,large,29.3,mixed,stray,10,0,minor,1,1.8,4.5,3.2,6.2,2.4,0,0,1,0,apartment,0,7.9,4.4,1,0,0,5.6,1.8,1,kept,,0
ADP020422,4.7,medium,17.4,toy,stray,6,0,none,1,1.3,4.1,2.8,7.6,4.0,1,0,0,0,apartment,0,5.9,3.7,2,0,0,9.0,3.9,0,kept,,0
ADP020423,13.3,medium,14.8,mixed,transfer,34,0,none,1,2.0,6.4,1.6,7.8,3.9,0,0,0,1,apartment,0,7.7,6.4,1,0,0,6.0,1.4,0,kept,,0
ADP020424,3.1,xlarge,48.0,mixed,stray,7,0,none,1,2.0,4.5,2.7,3.6,6.3,0,0,1,0,apartment,0,6.2,5.0,1,0,1,8.8,1.4,1,kept,,0
ADP020425,9.2,small,6.9,sporting,stray,14,0,none,1,2.7,3.6,6.2,4.4,2.6,1,1,1,1,house_rented,1,5.3,5.4,2,0,1,6.2,1.0,0,kept,,0
ADP020426,6.4,small,10.1,herding,owner_surrender,38,0,minor,1,4.3,5.5,3.4,3.8,5.8,1,0,0,0,house_owned,1,3.6,7.7,2,0,0,7.4,3.9,0,kept,,0
ADP020427,11.3,small,7.4,sporting,owner_surrender,7,1,chronic,1,7.1,4.6,4.4,2.1,4.2,1,0,0,1,house_owned,1,7.1,6.0,1,1,1,4.3,3.9,0,separation_anxiety_destruction,4.8,1
ADP020428,0.5,medium,16.7,mixed,owner_surrender,18,0,none,1,2.8,4.8,0.4,5.8,5.7,0,0,0,1,apartment,0,5.9,6.6,2,1,0,10.0,0.8,0,unmet_expectations,56.5,1
ADP020429,3.8,small,7.4,mixed,stray,18,0,none,1,2.5,1.7,7.0,5.5,4.9,1,0,0,1,house_owned,1,5.6,3.7,3,0,1,5.7,1.8,0,kept,,0
ADP020430,3.0,large,27.5,sporting,owner_surrender,47,1,none,1,4.7,8.4,4.1,4.6,3.5,1,0,1,0,house_rented,1,9.9,6.2,1,0,0,5.8,1.6,0,allergies,19.6,1
ADP020431,13.4,large,26.8,mixed,transfer,19,0,none,0,0.9,1.7,2.1,3.3,1.8,0,0,0,0,house_owned,1,6.6,6.2,4,0,0,6.8,2.9,0,kept,,0
ADP020432,1.7,large,32.1,sporting,stray,86,0,none,1,2.9,3.9,2.1,5.0,5.9,0,1,1,1,house_owned,0,0.0,4.3,3,1,0,7.9,0.7,0,kept,,0
ADP020433,4.9,small,8.6,mixed,owner_surrender,18,0,none,1,3.4,6.8,3.7,5.8,2.7,0,0,1,1,house_rented,1,7.7,7.5,1,0,0,6.8,1.7,0,separation_anxiety_destruction,1.7,1
ADP020434,1.6,large,37.5,mixed,owner_surrender,28,0,none,1,3.2,6.1,3.6,7.0,7.0,0,0,0,0,house_owned,1,4.9,9.2,1,0,0,10.0,2.2,0,kept,,0
ADP020435,0.8,large,31.3,mixed,stray,13,0,none,1,7.3,4.6,9.7,3.9,3.2,0,0,0,0,house_owned,1,3.5,3.7,1,0,0,6.5,0.2,0,kept,,0
ADP020436,2.4,medium,24.3,sporting,owner_surrender,43,0,minor,1,2.0,3.2,0.0,3.3,6.8,0,0,0,0,house_rented,1,3.8,3.9,2,0,0,6.5,0.6,0,kept,,0
ADP020437,4.5,small,11.3,sporting,owner_surrender,47,1,none,1,0.9,5.1,4.4,5.7,6.2,0,1,0,0,apartment,0,7.2,6.1,1,0,0,8.9,0.4,0,kept,,0
ADP020438,4.2,medium,18.7,hound,owner_surrender,22,0,none,1,0.2,4.3,0.6,6.3,5.2,1,0,0,1,apartment,0,4.7,6.3,1,0,0,3.0,0.0,0,kept,,0
ADP020439,3.3,large,32.8,toy,stray,27,0,none,1,3.4,4.1,3.6,5.1,6.0,0,0,0,1,house_rented,1,6.1,4.2,2,1,0,7.4,0.9,0,kept,,0
ADP020440,1.7,small,9.1,sporting,owner_surrender,18,0,none,1,0.0,0.0,1.4,8.1,8.4,0,0,0,0,house_owned,1,11.3,6.3,1,0,1,7.2,1.8,0,kept,,0
ADP020441,8.1,small,4.6,herding,stray,24,0,none,1,2.6,8.3,2.8,5.5,2.4,0,0,0,1,house_rented,1,7.7,10.0,1,0,1,4.4,4.5,0,kept,,0
ADP020442,4.4,small,8.2,mixed,transfer,52,0,none,1,3.0,1.3,0.9,1.9,5.0,0,0,0,1,house_owned,1,6.0,3.6,2,0,0,7.5,1.7,0,kept,,0
ADP020443,5.4,small,6.5,mixed,owner_surrender,115,0,none,0,1.0,4.2,5.1,7.8,7.5,0,0,0,0,house_owned,1,5.7,2.4,1,0,0,7.4,5.4,0,kept,,0
ADP020444,5.9,small,5.2,toy,stray,55,0,none,1,2.0,3.3,1.3,6.8,4.9,0,1,0,0,apartment,0,7.4,6.7,1,0,0,3.5,0.1,0,kept,,0
ADP020445,2.1,small,7.9,terrier,stray,5,0,none,1,3.4,2.7,3.4,7.3,7.0,0,1,0,0,house_owned,1,5.7,5.3,1,0,0,3.9,2.0,0,kept,,0
ADP020446,5.9,small,10.4,herding,owner_surrender,9,0,none,1,4.6,6.9,5.0,2.8,4.5,1,1,0,0,house_rented,1,5.3,5.6,1,0,0,4.1,2.8,0,aggression,8.0,1
ADP020447,6.5,small,5.3,hound,stray,40,0,none,1,5.4,6.7,5.1,5.8,6.1,1,1,0,1,house_rented,1,3.7,3.5,1,0,1,6.5,2.3,0,kept,,0
ADP020448,1.1,small,7.4,toy,transfer,9,0,none,1,3.3,3.3,3.6,7.8,7.5,1,0,1,0,house_owned,1,6.9,6.4,3,0,0,8.7,1.4,0,kept,,0
ADP020449,7.9,small,6.3,mixed,transfer,41,0,none,1,0.0,1.6,1.9,7.1,5.2,1,0,1,1,house_owned,1,7.2,2.1,1,1,1,6.8,5.0,0,kept,,0
ADP020450,1.0,small,9.8,working,transfer,18,0,minor,1,6.0,5.8,3.7,6.3,1.5,0,0,0,1,house_owned,1,8.2,3.7,1,0,0,3.1,2.6,0,kept,,0
ADP020451,3.0,medium,9.8,mixed,owner_surrender,27,0,none,1,3.7,3.1,0.1,9.6,3.7,0,0,0,1,apartment,0,4.5,8.2,3,0,0,5.5,1.4,0,kept,,0
ADP020452,1.2,small,8.1,mixed,owner_surrender,35,0,minor,1,0.2,3.0,4.2,8.4,5.5,1,0,1,1,apartment,0,7.4,6.9,1,1,0,5.5,1.5,0,kept,,0
ADP020453,0.8,large,24.7,hound,stray,60,0,none,1,3.1,2.9,4.3,8.0,9.0,1,1,0,1,house_owned,1,11.0,3.8,1,1,0,5.6,4.2,0,kept,,0
ADP020454,11.5,small,7.9,mixed,stray,45,1,none,1,2.7,0.8,1.7,2.1,10.0,1,0,1,0,house_owned,1,2.7,5.2,4,0,0,6.2,3.1,0,kept,,0
ADP020455,2.3,xlarge,46.5,mixed,owner_surrender,62,0,none,1,4.0,2.7,2.5,6.8,8.4,0,0,0,1,house_rented,1,3.7,8.5,2,0,0,7.3,1.7,0,kept,,0
ADP020456,0.7,large,28.6,herding,owner_surrender,70,0,none,1,4.3,4.9,0.7,6.1,3.3,0,0,0,0,house_owned,1,10.1,6.1,1,0,0,6.3,0.0,0,kept,,0
ADP020457,2.8,large,23.3,mixed,owner_surrender,116,0,none,1,0.7,6.7,7.3,4.9,7.7,1,0,1,0,house_owned,1,13.0,3.4,3,0,0,7.4,1.5,0,kept,,0
ADP020458,1.2,xlarge,47.5,terrier,owner_surrender,36,0,none,1,3.5,0.0,1.4,5.6,5.8,1,0,1,0,apartment,0,7.4,4.1,3,0,1,7.2,1.5,1,kept,,0
ADP020459,10.3,small,9.6,sporting,stray,14,0,minor,1,2.3,3.7,2.4,3.6,7.4,1,0,0,0,house_owned,1,7.2,0.2,1,0,0,6.9,3.4,0,kept,,0
