,age_years,weight_kg,days_in_shelter,previously_returned,neutered,aggression_score,anxiety_separation,reactivity_to_dogs,energy_level,training_level,house_trained,first_time_owner,household_has_kids,household_has_pets,has_yard,hours_alone_per_day,adopter_activity_level,visits_before_adoption,met_resident_pets,adoption_counseling,expectation_score,energy_mismatch,size_home_mismatch,size_large,size_medium,size_small,size_xlarge,breed_group_herding,breed_group_hound,breed_group_mixed,breed_group_sporting,breed_group_terrier,breed_group_toy,breed_group_working,intake_type_born_in_care,intake_type_owner_surrender,intake_type_stray,intake_type_transfer,medical_needs_chronic,medical_needs_minor,medical_needs_none,home_type_apartment,home_type_house_owned,home_type_house_rented
38925,0.6,5.4,9,0,1,0.0,4.9,3.1,5.1,1.9,0,1,1,0,1,5.3,5.5,1,0,0,8.2,0.4,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
31792,3.6,39.9,6,1,1,7.2,3.8,6.5,5.8,5.4,1,1,1,1,1,5.1,1.4,4,0,0,6.7,4.4,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
18056,1.7,6.1,55,0,1,0.0,8.0,2.8,3.9,6.7,1,0,0,0,1,10.7,8.2,2,0,0,5.7,4.3,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
26839,5.1,19.6,41,0,1,5.4,4.8,3.9,6.1,4.3,0,1,0,1,1,7.6,0.5,3,0,1,9.2,5.6,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
12382,3.4,6.9,5,0,1,5.4,4.6,6.2,5.6,0.8,0,0,1,0,0,9.8,7.7,1,0,0,4.4,2.1,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
32504,5.8,38.8,49,0,1,2.9,6.8,3.5,8.7,4.7,1,1,0,1,1,7.4,3.3,2,1,0,7.5,5.4,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
37802,4.6,27.6,98,1,1,1.5,2.1,4.5,7.2,2.6,1,1,1,0,1,11.1,8.5,4,0,1,7.4,1.3,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
995,3.8,24.1,8,0,1,0.9,1.0,1.6,5.1,7.8,1,0,1,1,0,6.1,8.0,2,1,1,6.8,2.9,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
31593,2.8,37.3,116,0,1,1.9,0.0,0.6,6.6,3.6,0,1,1,0,0,8.8,8.0,3,0,0,4.5,1.4,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
15865,2.9,5.6,2,0,1,1.4,4.9,0.3,7.1,6.3,0,0,0,0,1,1.6,3.0,2,0,0,9.2,4.1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
13236,1.0,12.5,7,1,1,0.0,0.5,5.3,8.6,5.7,0,1,0,0,0,7.5,8.4,4,0,0,6.6,0.2,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
36804,6.6,19.9,81,1,1,7.5,8.4,9.2,6.0,5.3,0,0,1,1,1,11.7,8.6,1,1,1,7.0,2.6,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
7061,3.7,22.1,27,0,1,3.4,1.7,6.6,2.9,4.0,0,0,1,1,1,14.0,8.7,1,1,0,7.2,5.8,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
15192,1.2,19.7,10,0,1,2.3,4.6,3.2,6.7,2.4,0,1,0,0,1,5.3,3.4,3,0,0,7.9,3.3,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
29903,4.5,8.1,58,0,1,1.4,4.9,0.9,5.2,5.6,0,0,0,1,1,10.8,6.4,2,1,1,8.8,1.2,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1643,1.4,7.4,11,1,1,3.9,6.3,3.5,4.4,4.6,1,0,1,0,1,9.7,4.1,1,0,1,2.9,0.3,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
10243,1.0,5.1,4,0,1,4.4,4.4,6.2,6.1,7.0,1,0,1,1,1,0.5,1.9,4,1,1,5.2,4.2,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
9822,4.7,37.5,48,1,1,1.6,2.5,1.5,5.8,3.8,1,0,0,1,0,5.0,5.2,2,1,0,4.1,0.6,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
18914,1.7,20.9,17,0,1,2.5,3.0,3.6,1.7,6.1,1,0,0,0,0,11.1,4.2,1,0,0,9.5,2.5,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
26561,7.3,10.1,15,0,1,0.0,2.4,1.5,2.7,4.7,0,0,1,1,1,8.7,5.7,1,1,0,10.0,3.0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
9152,2.9,22.2,18,0,1,1.9,3.9,1.0,4.2,3.4,0,1,0,1,1,8.3,5.1,1,0,0,9.0,0.9,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
578,5.6,13.7,31,0,1,1.3,0.0,2.7,10.0,7.3,0,0,0,1,0,6.7,5.5,1,1,0,7.4,4.5,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
23131,1.2,15.2,27,0,1,0.9,2.4,6.4,5.0,3.5,1,0,0,0,0,5.8,5.1,2,0,0,9.1,0.1,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
12062,2.3,11.3,34,0,1,4.4,6.6,6.0,7.3,6.3,0,1,0,0,0,5.9,1.1,3,0,0,8.2,6.2,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
14667,2.4,21.1,31,0,1,0.0,0.5,5.0,4.2,6.9,1,0,1,0,0,6.8,2.1,3,0,1,4.5,2.1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
40757,8.4,17.2,25,0,1,2.8,4.8,5.8,6.1,2.4,0,0,1,1,1,4.7,6.9,1,1,0,7.7,0.8,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
41383,1.5,48.5,78,0,1,1.0,5.2,1.2,6.6,8.0,1,1,1,0,0,6.8,5.2,1,0,0,7.1,1.4,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
30670,2.9,13.7,33,0,1,2.9,3.0,6.5,5.7,5.0,0,0,1,1,1,8.5,8.1,1,0,1,7.8,2.4,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
31616,3.8,20.4,13,0,1,0.6,2.6,2.4,6.1,6.1,1,0,1,1,1,3.4,2.7,1,0,1,7.2,3.4,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
21348,2.4,11.3,48,0,1,1.7,3.7,3.7,6.5,6.1,1,0,1,0,1,7.9,2.2,1,0,1,9.6,4.3,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
41166,2.6,15.2,34,0,1,2.5,2.4,0.4,5.4,3.0,0,0,0,0,0,2.0,4.3,1,0,0,6.2,1.1,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
29304,0.6,37.0,6,0,1,2.6,2.6,2.3,6.8,5.4,0,1,1,1,1,4.9,7.3,3,1,0,9.3,0.5,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
14192,3.7,31.0,27,0,1,5.2,2.7,3.8,5.2,4.9,1,0,1,0,0,7.5,2.6,2,0,1,7.8,2.6,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
1209,1.3,44.1,30,0,1,2.6,5.3,3.9,4.7,0.7,1,1,0,1,1,5.2,3.6,2,0,0,6.1,1.1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
30302,1.6,3.8,37,0,1,2.9,5.1,6.5,6.9,6.4,1,1,0,0,1,6.4,4.9,2,0,1,6.9,2.0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
34840,4.9,18.0,33,0,1,5.3,5.2,4.4,6.4,2.8,1,0,0,0,1,6.1,7.8,2,0,0,3.4,1.4,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
23461,0.8,8.6,26,0,1,0.0,2.6,4.7,6.0,4.2,1,0,0,1,1,0.2,1.4,3,1,0,5.3,4.6,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
37567,0.8,4.0,13,0,1,0.0,5.9,2.0,5.5,0.4,0,1,0,0,1,6.2,7.0,1,0,0,7.8,1.5,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
9034,7.7,8.3,45,0,1,4.3,4.9,6.5,3.2,3.6,1,0,0,1,0,7.6,3.5,2,0,1,5.7,0.3,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
12326,4.0,9.3,44,0,1,3.2,5.9,4.9,5.5,6.5,0,1,0,1,0,3.9,1.0,1,0,1,5.3,4.5,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
19015,5.8,18.5,17,0,1,4.4,4.8,5.2,6.7,3.7,1,0,0,0,1,5.5,3.2,4,0,0,7.4,3.5,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
22432,8.7,20.7,18,0,1,1.6,0.2,0.0,7.0,3.8,1,0,0,1,1,4.7,5.1,1,0,1,6.8,1.9,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
13987,9.7,14.8,19,1,1,5.8,4.9,0.8,4.6,0.6,1,1,1,1,0,5.5,3.6,4,0,0,6.0,1.0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
16851,6.3,21.3,50,0,1,2.9,7.4,4.0,7.6,6.6,1,1,0,1,1,2.2,10.0,4,0,0,7.6,2.4,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
24198,3.7,29.7,28,0,1,4.7,5.5,3.5,5.9,5.8,1,0,0,0,0,2.5,3.4,1,0,0,4.6,2.5,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
21004,6.1,6.8,172,0,1,2.8,2.2,1.2,9.6,7.3,0,0,0,0,0,4.1,2.1,1,0,0,8.0,7.5,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
11422,5.1,18.9,46,0,1,6.7,8.2,7.1,7.6,7.9,0,0,0,0,0,7.3,6.8,1,0,0,9.9,0.8,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
26918,1.6,21.8,83,0,0,1.9,4.8,2.0,6.6,7.4,1,0,1,0,0,5.8,5.5,1,0,0,6.3,1.1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
30858,7.3,20.9,4,0,1,1.8,7.2,2.7,6.0,7.6,1,1,0,1,1,0.5,1.2,1,0,0,7.7,4.8,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
16465,4.6,36.0,14,0,1,2.4,5.9,4.3,2.2,3.7,1,0,0,1,0,5.2,2.2,2,0,0,5.2,0.0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
12194,2.0,27.9,47,0,1,4.7,4.8,4.9,2.2,4.0,0,1,0,1,1,9.0,3.0,2,0,0,8.4,0.8,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
10920,1.1,9.7,31,0,1,1.5,5.7,0.0,3.2,5.2,0,0,0,1,1,1.7,9.7,3,1,1,5.8,6.5,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
23349,3.4,16.2,53,1,1,0.5,2.5,5.8,4.4,7.9,0,0,1,0,1,7.2,3.8,1,0,0,2.4,0.6,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
172,3.1,7.9,11,0,1,4.8,1.6,6.6,4.3,6.7,1,0,0,1,1,6.8,3.7,3,0,1,8.8,0.6,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
23335,4.6,8.5,43,1,1,3.3,8.1,4.2,4.3,0.0,1,1,0,1,0,5.4,4.9,1,0,0,7.8,0.6,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
23014,3.6,17.8,32,1,0,2.8,2.7,2.3,7.3,5.4,0,0,0,1,0,2.9,6.4,3,1,1,6.4,0.9,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
28788,2.0,21.7,74,0,1,0.0,5.1,0.0,4.8,6.1,1,1,1,1,1,4.5,3.2,1,1,0,7.6,1.6,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
5118,1.7,5.8,6,0,1,0.0,3.9,1.3,5.9,6.9,0,0,1,0,1,5.8,5.4,2,0,1,8.7,0.5,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
29053,2.0,22.4,17,0,1,1.1,4.5,1.4,4.5,4.0,1,1,1,0,1,1.2,6.0,2,0,0,6.9,1.5,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
2241,1.1,25.5,35,0,1,0.0,6.2,2.3,6.5,7.3,1,1,0,0,0,4.0,5.9,2,0,0,9.5,0.6,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
13871,3.1,20.8,22,0,1,2.0,7.0,7.0,5.5,4.3,0,0,1,1,1,9.8,2.7,2,0,0,4.3,2.8,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
160,9.1,29.9,8,0,1,2.5,4.3,1.6,4.6,8.5,1,0,1,1,1,9.1,5.8,2,0,0,9.5,1.2,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
31329,8.2,18.6,19,0,1,1.1,1.5,1.2,7.0,4.3,0,1,0,1,0,6.6,4.3,1,0,0,8.5,2.7,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
13598,6.1,8.4,50,0,1,0.7,2.7,1.9,6.2,8.0,0,1,0,0,0,6.3,4.8,3,0,1,5.5,1.4,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
21728,1.8,10.5,68,0,1,4.1,7.2,3.3,7.5,6.8,0,0,0,1,1,5.9,3.8,1,1,0,7.2,3.7,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
41122,9.8,12.0,6,0,1,1.2,4.2,4.5,1.8,4.8,0,1,0,1,0,5.1,1.7,1,0,0,5.8,0.1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
41084,3.1,13.4,30,0,1,0.0,6.2,4.3,3.5,3.1,0,0,1,0,0,6.7,5.5,1,0,1,3.5,2.0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
29255,4.5,45.4,30,0,1,1.4,3.2,5.7,4.6,3.5,0,0,0,1,1,4.1,4.2,1,0,1,6.7,0.4,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
15694,3.4,36.7,54,0,1,2.1,4.8,1.0,2.4,5.7,0,1,1,1,1,1.8,0.0,1,1,0,7.2,2.4,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
14102,1.5,30.0,40,1,1,0.9,1.6,4.8,7.9,5.6,0,0,1,0,1,8.5,3.5,2,0,1,6.1,4.4,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
12886,6.3,19.2,28,0,1,5.9,0.0,3.2,6.0,9.1,0,0,1,0,1,1.0,5.0,2,0,0,3.5,1.0,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
4690,6.8,41.3,56,0,1,8.5,8.2,8.5,5.2,2.7,0,0,0,1,1,6.5,10.0,1,0,0,9.6,4.8,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
4525,5.9,26.4,10,0,1,4.2,7.1,3.7,7.8,5.5,0,1,1,1,1,3.8,7.2,1,0,0,6.8,0.6,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
25676,4.7,42.1,16,0,1,5.4,3.5,1.8,6.9,0.3,1,0,0,0,1,7.8,5.0,1,0,1,7.1,1.9,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
23845,9.4,8.1,11,0,1,3.3,5.2,1.7,4.9,4.4,1,1,1,0,0,4.4,9.5,1,0,0,8.3,4.6,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
34386,1.3,24.9,47,0,1,2.7,4.8,0.7,6.6,6.7,1,0,0,1,0,9.9,6.6,2,0,0,7.5,0.0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
21063,1.0,18.8,28,0,1,1.7,4.8,7.4,8.3,3.4,1,0,0,0,1,9.8,3.1,3,0,0,7.0,5.2,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
16687,8.9,49.5,21,0,1,1.6,3.2,5.2,6.4,5.7,0,0,0,0,1,5.7,5.3,1,0,0,4.4,1.1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
10608,6.0,9.2,32,0,1,2.4,3.1,4.4,6.8,3.7,0,0,0,0,1,8.2,4.3,1,0,0,6.0,2.5,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
36013,4.2,41.2,48,0,1,3.1,3.3,3.5,5.1,4.6,1,1,0,0,0,3.5,6.1,2,0,1,5.7,1.0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
8163,4.1,31.5,90,0,1,3.1,3.8,5.7,7.9,9.6,1,0,0,0,1,8.0,5.2,2,0,0,5.3,2.7,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
8346,2.1,14.2,44,0,0,0.3,0.0,3.5,5.7,5.1,1,0,1,1,1,3.1,5.5,2,0,0,7.0,0.2,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
6344,1.7,34.3,113,0,1,0.6,1.4,0.3,10.0,7.6,0,1,0,0,0,4.3,4.4,1,0,1,6.2,5.6,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
11707,2.6,37.9,101,1,1,1.8,1.9,1.3,8.4,6.6,1,0,0,1,1,8.8,1.8,4,0,0,3.6,6.6,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
37957,11.3,26.6,4,0,1,4.6,2.4,3.1,6.5,3.9,0,0,0,0,1,11.3,8.5,4,0,0,10.0,2.0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
31573,2.1,20.3,74,0,1,2.1,4.6,0.0,5.7,8.9,1,1,0,0,0,2.2,8.1,1,0,0,6.8,2.4,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
37879,1.7,10.2,16,0,1,4.1,6.3,6.0,4.9,2.2,0,0,0,0,0,9.5,5.8,2,0,0,6.2,0.9,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
12804,8.5,37.6,32,1,1,4.6,7.2,3.5,4.7,4.2,1,1,0,0,1,9.6,3.7,1,0,0,3.1,1.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
8527,4.9,25.2,20,0,1,1.0,2.0,4.2,4.2,5.2,0,0,0,1,0,8.1,10.0,2,0,0,5.5,5.8,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
39955,3.7,35.0,17,0,0,2.5,1.1,6.7,2.8,0.5,0,0,1,1,1,1.6,8.0,4,0,1,5.4,5.2,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
3614,6.2,18.8,9,0,1,3.5,0.0,3.2,2.7,3.5,0,1,0,0,0,7.7,8.8,1,0,0,3.1,6.1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
8850,3.8,10.3,27,0,1,2.8,7.2,2.5,8.3,4.9,1,0,1,0,0,4.9,5.3,1,0,1,6.8,3.0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
30932,1.8,8.8,69,0,1,3.4,7.5,8.7,7.9,10.0,0,0,0,0,1,7.9,3.1,2,0,0,8.2,4.8,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
9535,4.4,22.5,25,0,1,4.3,4.6,8.2,7.1,3.3,0,1,0,0,1,7.1,5.9,2,0,0,5.8,1.2,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
1909,2.0,45.3,36,0,1,0.0,4.5,2.6,5.3,3.2,0,0,0,1,1,5.3,4.4,1,1,0,2.6,0.9,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
9300,4.0,12.7,18,1,1,2.7,6.9,0.0,6.1,4.3,0,0,0,1,1,3.8,2.7,2,0,0,7.9,3.4,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
13773,4.0,9.9,25,0,1,1.8,2.7,7.2,8.2,4.6,1,1,1,1,0,4.3,9.8,1,0,0,7.9,1.6,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
37760,10.7,2.7,84,1,0,2.3,4.8,0.4,1.9,5.0,0,1,0,1,1,7.1,5.0,2,0,0,8.7,3.1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
40004,4.1,33.3,50,0,1,4.9,5.4,0.8,5.6,6.8,0,0,0,0,1,1.2,7.3,1,0,0,7.2,1.7,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
40636,0.4,18.3,5,0,1,0.0,2.3,4.3,5.2,8.4,0,1,1,0,0,5.7,5.3,1,0,0,8.6,0.1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
29760,10.1,30.3,19,0,1,0.7,1.1,3.9,4.3,5.4,0,0,0,0,0,7.1,9.5,1,0,0,8.0,5.2,1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
33218,4.4,7.5,17,0,1,6.4,4.5,6.4,6.9,2.8,0,1,1,1,1,6.0,6.3,2,0,0,6.5,0.6,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
6338,1.6,33.6,58,0,1,6.1,4.4,1.2,7.5,6.5,1,1,0,1,1,3.7,6.9,2,1,0,9.2,0.6,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
4523,7.5,24.9,61,0,1,4.0,3.1,4.7,7.9,2.9,0,0,0,1,1,4.2,5.0,4,1,1,7.2,2.9,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
9807,4.1,18.4,32,0,1,4.9,9.0,3.4,3.4,6.5,0,1,1,0,1,7.7,6.0,1,0,0,4.9,2.6,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
722,3.6,54.8,16,0,1,0.2,5.3,4.9,5.2,10.0,1,0,0,1,0,0.0,7.1,1,1,1,5.6,1.9,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
1426,3.3,8.0,31,0,0,3.7,1.4,0.8,9.5,6.5,0,0,1,0,0,6.7,6.5,3,0,0,5.2,3.0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
24662,2.7,12.8,87,1,1,0.0,4.2,1.3,7.1,10.0,1,1,0,1,1,5.8,9.1,4,1,0,10.0,2.0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
