,age_years,weight_kg,days_in_shelter,previously_returned,neutered,aggression_score,anxiety_separation,reactivity_to_dogs,energy_level,training_level,house_trained,first_time_owner,household_has_kids,household_has_pets,has_yard,hours_alone_per_day,adopter_activity_level,visits_before_adoption,met_resident_pets,adoption_counseling,expectation_score,energy_mismatch,size_home_mismatch,size_large,size_medium,size_small,size_xlarge,breed_group_herding,breed_group_hound,breed_group_mixed,breed_group_sporting,breed_group_terrier,breed_group_toy,breed_group_working,intake_type_born_in_care,intake_type_owner_surrender,intake_type_stray,intake_type_transfer,medical_needs_chronic,medical_needs_minor,medical_needs_none,home_type_apartment,home_type_house_owned,home_type_house_rented
27542,1.1,20.3,18,0,1,0.4,3.9,4.7,7.8,1.9,0,0,0,1,1,3.1,1.2,1,0,0,8.1,6.6,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
39921,4.0,7.3,4,0,1,2.3,3.4,3.1,3.9,2.2,0,0,0,0,1,7.3,0.0,3,0,0,5.0,3.9,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
41916,7.7,20.0,34,1,1,2.4,4.1,1.4,6.3,1.9,0,1,0,0,0,4.3,7.6,1,0,0,4.2,1.3,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
4580,3.6,17.8,14,0,1,2.4,6.5,2.6,4.3,1.9,1,0,0,1,1,8.1,4.4,4,1,0,6.0,0.1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
37943,2.9,9.3,83,0,1,5.9,0.0,8.0,8.4,6.1,1,0,0,1,1,7.0,7.5,3,0,0,4.2,0.9,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
5308,5.5,30.7,28,0,1,2.3,3.3,7.6,8.3,5.5,1,1,0,1,1,11.5,3.9,1,0,1,6.2,4.4,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
6190,10.7,2.8,7,0,1,5.2,7.1,6.5,5.6,4.7,0,1,1,0,0,7.0,8.3,1,0,1,7.7,2.7,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
3589,0.9,19.0,54,1,1,2.6,4.1,1.5,6.0,7.0,0,0,0,1,1,5.5,8.3,2,1,1,5.6,2.3,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
2114,4.2,9.2,17,1,1,0.0,3.6,0.0,8.0,4.9,0,0,1,0,1,7.5,9.7,1,0,1,5.6,1.7,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
33913,1.5,18.1,35,0,1,0.0,1.2,7.1,10.0,3.2,1,0,0,0,0,1.5,2.5,3,0,0,5.8,7.5,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
18358,6.4,4.5,24,0,1,1.3,3.2,3.1,2.4,9.1,1,1,1,0,1,3.7,6.0,1,0,1,7.0,3.6,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
40370,1.0,7.7,8,0,1,0.6,3.7,7.0,6.3,3.9,0,0,0,0,0,3.8,3.7,1,0,0,7.0,2.6,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
7401,5.6,8.0,20,0,1,2.0,4.0,4.6,8.5,1.3,0,0,0,0,1,3.5,8.0,1,0,0,5.4,0.5,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
30696,2.3,8.0,32,0,1,0.4,4.4,7.4,5.5,1.0,1,0,0,1,0,6.8,4.7,1,0,0,7.0,0.8,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
15280,3.4,5.5,73,1,1,5.2,2.8,0.0,6.1,8.8,1,0,0,1,1,5.8,7.7,2,0,1,5.7,1.6,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
15670,9.0,25.7,11,0,1,4.8,4.8,5.7,2.0,2.5,0,0,0,0,0,5.6,6.2,3,0,1,7.0,4.2,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
33732,3.7,36.4,20,0,1,3.2,1.5,4.1,3.9,3.9,1,1,0,1,1,12.9,2.2,1,0,0,6.0,1.7,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
22710,2.1,8.7,42,0,1,3.0,2.7,4.3,9.6,6.1,0,0,0,1,1,9.6,3.2,1,1,0,4.2,6.4,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
26088,1.7,7.4,24,0,1,5.2,5.8,6.5,2.5,7.1,1,1,1,1,1,6.2,4.7,2,0,1,6.5,2.2,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
26605,2.1,4.1,20,0,1,0.0,4.4,2.6,5.1,7.0,0,0,0,0,1,8.5,3.2,4,0,0,5.4,1.9,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
6743,5.2,3.4,27,1,1,2.0,2.4,0.7,7.6,4.3,0,0,0,1,0,0.6,3.4,3,0,1,1.6,4.2,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
27983,2.1,8.3,56,1,1,0.6,2.9,0.9,6.0,4.2,0,0,1,1,1,2.8,4.4,2,1,1,4.3,1.6,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
32921,3.3,18.6,73,1,1,2.1,1.5,2.4,4.7,8.0,0,0,1,1,0,4.2,7.0,1,0,1,7.2,2.3,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
11853,2.2,19.3,19,0,1,2.5,5.7,0.1,5.4,1.3,1,1,1,0,0,3.3,3.4,2,0,0,6.5,2.0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
8646,2.1,31.7,28,0,1,2.2,3.7,2.6,7.8,6.2,1,0,0,1,0,6.7,5.1,2,1,0,5.5,2.7,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
19277,3.9,20.7,86,0,1,1.2,5.0,4.8,4.5,10.0,1,1,0,0,0,5.2,5.0,1,0,1,7.2,0.5,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
5410,10.4,18.3,21,0,1,0.0,2.7,1.9,4.4,4.2,0,1,1,0,1,8.9,2.0,1,0,0,8.6,2.4,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
37722,2.9,24.2,26,1,1,1.9,2.1,3.1,5.4,2.9,1,1,0,0,1,5.5,5.2,2,0,0,10.0,0.2,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
3206,4.2,21.4,31,0,1,4.6,0.5,1.1,3.4,6.7,1,1,1,1,1,5.0,3.8,1,0,0,6.1,0.4,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
23354,5.7,18.7,12,0,1,2.6,0.0,4.5,7.4,4.6,0,0,1,1,0,0.0,7.5,1,0,0,6.6,0.1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
12251,2.9,7.3,41,1,1,2.3,0.6,8.7,5.0,4.4,1,0,1,0,1,6.7,8.6,2,0,0,6.0,3.6,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
17315,1.3,29.7,174,0,1,3.5,8.1,4.3,8.5,5.0,0,0,0,1,0,5.8,10.0,1,0,0,8.7,1.5,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
417,2.9,19.7,52,0,1,1.5,5.2,2.4,3.5,4.2,0,1,0,1,0,4.7,3.6,1,1,1,10.0,0.1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
13334,2.2,9.6,14,0,1,6.0,3.5,4.0,5.3,7.3,1,1,1,1,0,8.7,5.0,1,1,1,8.3,0.3,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
33301,4.4,14.5,14,0,1,0.0,0.0,0.0,8.0,8.9,1,0,0,1,0,7.5,3.0,1,0,1,6.5,5.0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
19379,3.6,12.8,59,0,1,3.6,4.1,4.6,4.2,1.6,0,0,1,0,1,7.1,9.2,1,0,0,6.4,5.0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
18951,7.2,39.4,5,0,1,0.7,5.8,0.0,5.2,9.4,0,0,0,0,1,3.6,0.3,1,0,0,6.6,4.9,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
33693,2.5,29.3,31,0,1,3.1,5.0,3.3,4.1,5.8,1,0,1,0,0,4.5,4.6,1,0,0,7.6,0.5,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
16238,0.6,21.5,28,0,0,5.9,10.0,4.1,8.1,3.7,1,1,0,0,0,6.9,5.0,1,0,1,6.9,3.1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
18787,1.7,18.0,5,0,1,0.0,1.5,1.9,7.5,6.2,0,1,1,0,0,3.1,0.0,1,0,0,7.0,7.5,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
32494,2.0,5.6,17,0,1,2.2,1.5,3.2,7.3,4.4,1,0,1,1,0,5.3,7.5,1,0,0,9.5,0.2,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
33048,4.7,34.8,10,0,0,5.8,8.3,2.3,4.8,2.4,0,0,0,0,1,9.5,2.7,2,0,0,3.5,2.1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
39483,6.4,27.0,30,1,1,5.9,0.0,2.8,5.9,8.4,0,0,1,1,0,6.7,8.5,3,1,0,3.2,2.6,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
31837,5.7,20.8,40,0,1,4.1,2.8,2.9,4.6,3.9,0,1,0,0,0,7.4,9.7,2,0,0,10.0,5.1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
39006,6.6,21.1,84,0,1,6.0,7.2,5.7,6.8,2.0,0,0,1,1,0,11.5,4.2,1,0,1,5.3,2.6,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
33512,0.6,14.4,25,0,1,4.6,0.9,8.8,1.9,1.3,0,0,1,0,0,3.5,2.4,2,0,0,5.2,0.5,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
176,1.8,20.0,18,0,1,6.6,5.3,4.5,3.8,5.2,0,1,1,1,1,5.2,1.7,3,0,0,4.5,2.1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
2039,2.9,5.9,11,0,1,2.4,6.0,5.2,7.3,0.8,0,0,0,0,1,1.7,6.9,1,0,1,9.8,0.4,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
10519,3.2,20.7,49,0,1,1.2,6.7,1.7,6.1,3.9,0,0,1,1,0,9.8,7.5,4,1,0,6.1,1.4,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
8439,0.4,34.6,14,0,0,1.1,3.4,6.2,7.0,2.4,0,0,0,0,1,10.5,4.0,2,0,1,4.9,3.0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
40716,2.2,13.9,50,1,1,0.8,6.1,0.3,7.9,3.5,0,1,0,0,1,10.2,3.6,1,0,0,6.3,4.3,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
9344,3.3,3.8,21,0,1,0.0,3.3,5.3,6.7,2.5,1,0,0,1,0,1.4,4.5,3,0,1,4.1,2.2,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
32627,5.1,5.6,32,0,1,2.3,7.0,0.2,7.3,2.5,1,1,0,0,0,8.7,7.7,2,0,0,4.0,0.4,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
12088,0.2,20.5,14,0,1,3.1,3.4,8.4,5.4,0.7,0,0,0,1,0,9.2,4.8,2,1,0,5.9,0.6,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
7516,3.7,26.1,21,0,1,0.0,5.3,0.0,3.5,3.3,1,0,1,0,1,11.3,8.3,1,0,1,3.8,4.8,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
16144,3.8,6.7,29,0,1,0.0,4.3,2.0,8.1,6.4,0,1,0,0,1,2.6,0.0,2,0,0,6.5,8.1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
23812,1.0,35.2,37,0,1,2.9,2.7,1.8,5.4,6.4,0,0,0,0,1,13.4,4.5,3,0,1,6.9,0.9,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
37451,1.6,5.7,8,0,1,3.7,3.1,1.3,7.0,5.0,1,0,0,0,1,11.3,3.5,1,0,1,10.0,3.5,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
31700,5.8,7.8,88,0,1,2.7,1.0,3.9,6.4,7.8,0,1,0,0,1,2.4,7.1,2,0,1,9.1,0.7,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
36612,6.2,13.9,7,0,1,0.8,4.6,2.5,8.1,5.4,0,1,1,0,0,9.4,8.0,1,0,0,8.1,0.1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
27491,1.0,13.6,14,0,0,0.7,5.2,3.5,8.6,2.4,1,1,0,0,1,5.0,8.2,3,0,0,5.1,0.4,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
6744,0.2,22.7,20,0,1,4.8,1.8,3.7,5.6,3.0,0,1,0,0,1,4.8,4.2,2,0,0,2.6,1.4,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
40980,2.7,19.7,45,0,1,1.5,1.1,6.2,5.0,7.7,0,1,1,1,0,5.8,4.6,1,1,0,8.7,0.4,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
35788,1.7,27.8,102,0,1,1.5,4.1,2.1,3.8,4.1,1,1,0,0,1,9.1,7.7,2,0,0,7.5,3.9,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
5167,4.2,21.1,44,1,1,3.3,5.8,5.8,7.3,5.5,0,1,0,0,1,5.9,6.2,1,0,0,7.5,1.1,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
23095,3.0,32.3,46,1,1,2.5,4.0,6.1,7.3,2.8,0,0,1,1,0,2.1,7.3,1,1,0,4.6,0.0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
227,5.6,22.1,44,0,1,1.2,2.1,0.0,6.7,1.1,1,1,0,0,0,2.5,5.1,3,0,0,8.1,1.6,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
33859,6.3,10.3,43,0,1,5.5,4.1,1.7,6.7,6.3,1,0,1,0,1,7.1,6.8,1,0,1,4.6,0.1,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
28909,14.7,22.1,22,0,1,0.0,1.7,5.2,7.6,5.9,1,0,0,1,1,4.1,7.4,1,1,1,7.7,0.2,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
6336,3.8,47.9,44,0,1,4.3,5.9,1.3,5.8,7.5,1,0,0,0,0,9.6,9.5,1,0,1,6.7,3.7,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
2274,3.2,51.1,14,0,1,3.1,1.1,2.9,9.3,6.7,0,1,0,0,1,0.0,4.3,1,0,0,4.7,5.0,0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
11608,1.3,18.4,43,0,1,0.9,4.7,5.8,6.9,10.0,0,1,0,0,1,9.7,3.9,1,0,1,6.4,3.0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
37549,4.8,26.0,6,0,1,1.6,4.4,5.1,5.6,6.1,0,1,0,0,1,0.0,5.9,1,0,0,7.0,0.3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
15093,2.3,18.5,20,1,1,1.8,2.1,4.6,5.7,2.2,1,0,1,1,1,10.6,6.3,1,1,0,9.3,0.6,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
40515,7.6,14.2,9,0,1,5.1,3.6,1.3,5.6,3.8,1,0,0,0,0,5.9,5.2,2,0,0,5.7,0.4,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
24652,5.1,22.3,36,0,1,2.4,6.1,7.8,7.9,0.0,0,0,1,1,1,2.7,2.5,2,1,0,5.8,5.4,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
8721,3.0,5.8,16,0,0,3.8,6.0,4.0,6.1,8.8,1,1,0,0,1,3.3,7.8,1,0,0,3.5,1.7,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
12129,14.6,11.6,25,0,1,1.5,0.0,1.5,7.6,8.3,1,0,1,1,1,6.6,6.2,2,0,0,6.4,1.4,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
25780,6.7,14.3,17,1,1,4.8,3.2,6.0,7.3,5.3,1,1,0,1,1,6.6,5.5,2,1,0,6.1,1.8,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
25836,2.4,12.2,11,0,1,4.8,5.2,7.9,5.6,6.7,0,0,1,0,0,7.0,3.8,2,0,0,9.9,1.8,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
30957,2.1,30.0,23,0,1,5.1,3.6,7.2,7.4,3.8,0,0,0,1,0,10.2,3.9,1,1,1,4.5,3.5,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
26148,3.8,21.3,28,0,1,1.8,4.1,1.6,7.2,9.3,1,0,1,1,1,7.0,6.6,3,0,0,0.2,0.6,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
33054,5.2,26.1,8,0,1,4.0,2.1,4.4,9.0,6.1,1,0,1,1,1,2.5,5.1,1,1,0,3.2,3.9,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
31273,4.8,10.2,7,0,1,0.3,3.2,8.2,5.1,4.0,0,0,1,0,1,5.2,7.9,4,0,0,6.5,2.8,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
10232,0.8,16.3,84,0,0,6.8,6.5,0.6,5.2,8.3,0,0,0,0,0,6.5,7.0,4,0,0,5.9,1.8,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
35003,3.6,38.0,38,1,1,3.5,2.1,4.6,4.0,2.2,0,0,0,1,0,5.2,6.5,1,0,1,4.7,2.5,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
19271,2.4,21.4,15,0,1,4.0,6.4,4.8,2.7,0.0,0,0,1,1,0,8.5,4.0,3,0,0,6.2,1.3,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
1061,4.2,17.2,33,0,1,8.3,3.3,7.3,8.0,4.4,0,0,1,1,0,7.6,2.8,1,1,0,6.9,5.2,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
31323,0.9,9.9,12,0,1,3.4,0.0,7.0,5.0,3.7,1,0,0,1,1,3.9,4.2,1,0,0,4.7,0.8,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
34549,2.4,10.0,17,1,1,1.3,4.7,1.4,6.0,1.3,1,1,0,0,1,7.0,3.9,1,0,0,9.0,2.1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
32803,7.3,30.3,78,0,1,4.7,3.2,1.6,6.9,5.1,1,1,0,1,0,0.9,7.8,3,1,1,7.0,0.9,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
7770,9.7,23.8,22,0,1,3.4,6.6,4.4,2.6,6.2,1,0,1,0,1,5.6,3.2,1,0,0,7.0,0.6,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
5270,1.1,35.1,53,0,1,1.3,0.0,3.8,5.0,5.7,1,0,0,1,0,2.0,5.5,2,1,1,7.0,0.5,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
8814,1.4,33.6,51,0,1,5.2,1.6,2.0,8.0,6.7,1,1,0,1,0,4.8,4.9,1,0,0,7.7,3.1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
28062,1.0,30.5,13,0,1,1.9,3.4,2.1,4.1,4.9,1,1,0,0,0,7.3,2.4,1,0,0,6.3,1.7,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
23089,5.5,18.1,8,0,1,0.2,3.7,3.6,3.2,6.7,1,1,0,0,0,6.4,6.0,2,0,0,7.7,2.8,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
15704,1.6,21.6,44,0,1,2.3,2.7,9.8,4.9,3.2,1,0,0,0,0,9.9,7.1,1,0,0,4.8,2.2,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
19285,0.5,19.8,16,0,1,2.5,5.8,1.7,5.9,6.4,0,0,0,1,1,9.9,6.7,3,0,1,4.0,0.8,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
28259,3.1,39.1,22,0,1,0.1,4.9,3.2,6.2,9.5,1,1,1,1,0,2.7,4.6,4,0,1,4.6,1.6,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
3799,6.0,40.9,38,0,1,0.0,0.0,4.8,4.2,9.9,0,0,0,1,1,9.0,8.8,4,0,0,8.7,4.6,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
40732,4.9,17.0,24,0,1,0.0,3.9,3.5,7.9,5.2,1,0,0,1,1,6.7,7.8,3,1,0,5.8,0.1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
4474,2.0,7.2,37,0,1,0.6,0.7,4.3,3.4,3.4,1,1,0,1,1,6.5,4.2,4,0,0,9.0,0.8,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
10159,2.5,26.2,20,0,1,1.4,3.0,0.0,7.9,3.4,0,1,1,1,0,7.1,1.8,1,1,1,3.7,6.1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
23239,3.7,27.6,23,0,1,4.2,6.3,6.6,7.3,3.9,1,0,0,0,1,9.1,7.8,1,0,0,8.9,0.5,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
1782,2.3,30.5,46,0,1,3.0,3.6,6.7,8.2,1.8,1,0,1,0,1,7.7,8.9,1,0,0,6.2,0.7,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
4593,1.3,9.3,37,0,1,0.0,5.2,3.5,5.4,2.8,0,1,1,1,1,4.3,4.2,3,0,0,8.2,1.2,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
28107,1.9,40.1,33,0,1,2.3,0.9,0.7,6.7,8.5,0,1,1,1,1,4.7,6.8,2,0,1,2.3,0.1,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
4977,1.9,20.4,11,0,1,0.9,2.9,6.0,8.9,3.4,0,0,0,0,0,9.7,5.2,2,0,0,6.8,3.7,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
27375,5.3,21.6,12,0,1,2.6,7.1,1.9,4.4,4.6,0,0,0,0,0,11.1,5.0,1,0,0,5.2,0.6,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
